"FileName","FullPath","StartTime","Duration","Deployment","SegStart","SegDur","SiteID","Type"
"AU-BSPM02_b-130116-184000.wav","/BS12_AU_PM02-b/01_2013/","130116-184000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130116-185000.wav","/BS12_AU_PM02-b/01_2013/","130116-185000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130116-185000.wav","/BS12_AU_PM02-b/01_2013/","130116-185000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130116-190000.wav","/BS12_AU_PM02-b/01_2013/","130116-190000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130116-190000.wav","/BS12_AU_PM02-b/01_2013/","130116-190000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130116-191000.wav","/BS12_AU_PM02-b/01_2013/","130116-191000",300,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130116-220000.wav","/BS12_AU_PM02-b/01_2013/","130116-220000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130116-220000.wav","/BS12_AU_PM02-b/01_2013/","130116-220000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130116-221000.wav","/BS12_AU_PM02-b/01_2013/","130116-221000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130116-222000.wav","/BS12_AU_PM02-b/01_2013/","130116-222000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
"AU-BSPM02_b-130116-222000.wav","/BS12_AU_PM02-b/01_2013/","130116-222000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130116-225000.wav","/BS12_AU_PM02-b/01_2013/","130116-225000",600,"BS12_AU_PM02-b",300,300,"02b","LOW"
"AU-BSPM02_b-130116-230000.wav","/BS12_AU_PM02-b/01_2013/","130116-230000",600,"BS12_AU_PM02-b",0,300,"02b","LOW"
